ID,Job,Jobs_Group,Profile,Remote,Company,Location,City,State,Salary,Frecuency_Salary,Low_Salary,High_Salary,Mean_Salary,Skills
job_b082fd84c9e7d28d,"Sr. Data Analyst, Web Lead (REMOTE)",Data Analyst,Senior,Remote,"Foot Locker Corporate Services, Inc.","New York, NY 10120 (Chelsea area)+1 ubicación",New York,NY,"$86,000 - $100,000 por año",año,86000.0,100000.0,93000.0,"['Bachelor', 'Agile', 'Python', 'Adobe Analytics', 'R', 'Excel', 'SQL']"
job_8d341b2314d10b3e,Data Analyst,Data Analyst,,,Corsair,"Milpitas, CA",Milpitas,CA,"$70,000 - $85,000 por año",año,70000.0,85000.0,77500.0,"['PowerPoint', 'Bachelor', 'Python', 'DAX', 'Power BI', 'R', 'Excel', 'SQL']"
job_55dcdfc0510007f9,Solution Design & Data Insights Analyst,Data Analyst,,,NewCold USA Services LLC,"Chicago, IL",Chicago,IL,,,,,,"['Master', 'Bachelor', 'SQL']"
job_6d383eb3d1acf7c8,Market Data Analyst,Data Analyst,,Hybrid,Intercontinental Exchange,"New York, NY 10022 (Turtle Bay area)",New York,NY,"$65,000 - $85,000 por año",año,65000.0,85000.0,75000.0,"['Tableau', 'Bachelor', 'Excel']"
job_66ed8ae06eefac55,Analyst I/II-Engineering,Data Analyst,,,Windstream Communications,"Moultrie, GA+2 ubicaciones",Moultrie,GA,,,,,,"['Word', 'Office', 'Excel']"
job_19486ff1b9495f36,Data Analyst,Data Analyst,,,Master Spas,"Fort Wayne, IN 46804",Fort Wayne,IN,,,,,,"['Bachelor', 'DAX', 'Power BI', 'Power Query', 'Master', 'SQL']"
job_787e057c93fd678d,Senior Analyst - Finance,Financial Analyst,Senior,Hybrid,L'Oreal,"Saint Petersburg, FL 33716",Saint Petersburg,FL,,,,,,"['Office', 'SAP', 'Access', 'English', 'Excel']"
job_e2c61265caf686ae,Mobile Data Analyst,Data Analyst,,Hybrid,Verizon,"Basking Ridge, NJ",Basking Ridge,NJ,"$63,000 - $116,000 por año",año,63000.0,116000.0,89500.0,"['Bachelor', 'Power BI']"
job_a56c19c6b68cab28,Data Analyst,Data Analyst,,,University of North Texas Health Science Center,"Fort Worth, TX 76107 (Arlington Heights area)",Fort Worth,TX,,,,,,"['Bachelor', 'Office', 'PHP', 'Access', 'Excel', 'SQL']"
job_5d19975da2613288,Data Analyst,Data Analyst,,,"KeyImpact Sales & Systems, Inc",Maryland,,MD,,,,,,"['Office', 'Excel', 'SQL']"
job_ee3c92d4efe1509b,"Senior Data Analyst, Engineering",Data Analyst,Senior,,EVERSOURCE,"Westborough, MA+4 ubicaciones",Westborough,MA,"$99,380 - $110,420 por año",año,99380.0,110420.0,104900.0,"['Bachelor', 'Oracle', 'SSRS', 'Access', 'SSAS', 'SSIS', 'SQL']"
job_fdf112b76ecfe0de,IT DATA ANALYST III REMOTE,Data Analyst,,Remote,Envision Healthcare,"Fort Lauderdale, FL 33309",Fort Lauderdale,FL,,,,,,"['Bachelor', 'Power Pivot', 'PowerPoint', 'Agile', 'Tableau', 'Python', 'Power BI', 'Power Query', 'SQL']"
job_970cbb6576e45cf0,Healthcare Data Analyst III (Hybrid),Data Analyst,,Hybrid,Inland Empire Health Plan,"Rancho Cucamonga, CA 91730",Rancho Cucamonga,CA,,,,,,"['PowerPoint', 'Word', 'SSRS', 'Access', 'Master', 'Excel']"
job_1af0d86f248e6fbe,Data Analyst II,Data Analyst,,,Columbia University,"New York, NY+2 ubicaciones",New York,NY,"$65,000 - $75,000 por año",año,65000.0,75000.0,70000.0,"['PhD', 'Bachelor', 'Office']"
job_59d80eefdeaffff8,Data Analyst,Data Analyst,,,Iron EagleX,"Tampa, FL 33608 (MacDill AFB area)",Tampa,FL,,,,,,"['JavaScript', 'Java', 'Bachelor', 'React', 'C++', 'Jira', 'HTML', 'Python', 'CSS', 'R', 'C#', 'SQL']"
job_a8183a871f83efb2,Senior Data Analyst,Data Analyst,Senior,Remote,Gainwell Technologies LLC,"Washington, DC+2 ubicaciones",Washington,DC,"$74,300 - $106,100 por año",año,74300.0,106100.0,90200.0,['SQL']
job_067596cce5bf5183,"Data Analytics Analyst ( SQL , Python , Tableau )",Data Analyst,,Hybrid,CVS Health,"Woonsocket, RI+4 ubicaciones",Woonsocket,RI,"$70,000 - $140,000 por año",año,70000.0,140000.0,105000.0,"['Java', 'Bachelor', 'Machine Learning', 'Agile', 'Tableau', 'Python', 'PhD', 'Master', 'Hadoop', 'SQL']"
job_0334eeb6160a9c80,Data & Reporting Analyst,Financial Analyst,,Hybrid,Spectrum,"St. Louis, MO 63131+2 ubicaciones",St. Louis,MO,,,,,,"['Word', 'Bachelor', 'Excel']"
job_e17b002be34f023d,Senior Data Analyst,Data Analyst,Senior,,"SRC, Inc.","Syracuse, NY+1 ubicación",Syracuse,NY,,,,,,"['Bachelor', 'HTML', 'DAX', 'Power BI', 'Master', 'SQL']"
job_a87bad76099e917f,"Senior Analyst, Data Analytics",Data Analyst,Senior,,CMI Media Group,"Parsippany, NJ 07054+4 ubicaciones",Parsippany,NJ,,,,,,"['Bachelor', 'Tableau', 'Python', 'Qlik', 'SQL']"
job_7ad41b538626a465,"Junior Analyst, Master Data",Data Analyst,Junior,,Abbott Laboratories,"Abbott Park, IL",Abbott Park,IL,,,,,,"['Master', 'Bachelor']"
job_beff3b72ec0f636f,Data Analyst,Data Analyst,,,Thompson Pipe Group - Los Angeles,"Rialto, CA 92377",Rialto,CA,"$75,000 por año",año,75000.0,75000.0,75000.0,"['Bachelor', 'Tableau', 'Python', 'ERP', 'VBA', 'Master', 'Excel']"
job_ed62d359ad0f829a,Senior Data Analyst,Data Analyst,Senior,,CBRE,"Charlotte, NC 28244 (Downtown Charlotte area)+2 ubicaciones",Charlotte,NC,,,,,,"['Bachelor', 'PowerPoint', 'Word', 'Tableau', 'Office', 'Python', 'Oracle', 'SSRS', 'R', 'Master', 'Excel', 'SQL']"
job_9ebb15d7ee18f08f,"Junior Strategic Data Analyst, Health Data Integration & Analytics",Data Analyst,Junior,,Hawaii Medical Service Association,"Honolulu, HI 96814 (Ala Moana-Kakaako area)",Honolulu,HI,,,,,,"['PowerPoint', 'Bachelor', 'Word', 'Office', 'Excel']"
job_1bbad5495f5898cd,Senior Healthcare Data Analyst - SafeMine,Data Analyst,Senior,Remote,Veeva Systems,"Boston, MA+4 ubicaciones",Boston,MA,,,,,,"['AWS', 'Bachelor', 'Tableau', 'Python', 'SQL']"
job_5d69cc6a33e3d2ce,Health Data Analyst II,Data Analyst,,Remote,Massachusetts General Hospital(MGH),"Boston, MA 02114 (West End area)+3 ubicaciones",Boston,MA,,,,,,"['Bachelor', 'Tableau', 'Python', 'Access', 'R', 'Excel', 'SQL']"
job_37cf0794dbd1e301,Data & Technology Analyst - National Retail Organization (US Remote Eligible),Data Analyst,,Remote,General Mills,"Minneapolis, MN 55426",Minneapolis,MN,,,,,,"['Tableau', 'Bachelor', 'Office', 'Salesforce']"
job_058ffa50ecfdcbb4,Data Analyst II,Data Analyst,,,MUSC,"Charleston, SC 29407",Charleston,SC,,,,,,"['Bachelor', 'SQL']"
job_9f78ecb666aa32e2,Data Analyst - Tickle College of Engineering,Data Analyst,,,University of Tennessee,"Knoxville, TN+1 ubicación",Knoxville,TN,,,,,,"['Bachelor', 'Office', 'Python', 'VBA', 'Power BI', 'R', 'Master', 'Excel', 'SQL']"
job_b105779afb71eb12,"Data Analyst / Data Scientist, Wholesale",Data Scientist,,,Frontier Communications,"Los Angeles, CA+5 ubicaciones",Los Angeles,CA,"$89,224 - $148,706 por año",año,89224.0,148706.0,118965.0,"['Bachelor', 'Pandas', 'Python', 'Power BI', 'Excel']"
job_153df79717062daa,SENIOR DATA ANALYST,Data Analyst,Senior,Hybrid,Peak6,"Austin, TX",Austin,TX,,,,,,"['Bachelor', 'Looker', 'Tableau', 'Python', 'Power BI', 'Sisense', 'SQL']"
job_3f3cbd03c9c8c46d,Product Owner- Data Analyst,Data Analyst,,,InterContinental Hotels Group,"Atlanta, GA",Atlanta,GA,,,,,,"['Google Cloud', 'Bachelor', 'Agile', 'Tableau', 'Excel', 'SQL']"
job_cded7b6e68824aa9,Mid-Level Staff Analyst,Data Analyst,,,BOEING,"Berkeley, MO+1 ubicación",Berkeley,MO,"$73,950 por año",año,73950.0,73950.0,73950.0,"['PowerPoint', 'Bachelor', 'Word', 'Office', 'Master', 'Excel']"
job_17121f8644c72dbb,Research Analyst (entry-level),Data Analyst,Junior,Hybrid,Prime Buchholz LLC,"Boston, MA 02110 (Downtown area)+1 ubicación",Boston,MA,,,,,,"['CFA', 'Tableau', 'Bachelor']"
job_448296988e8cad20,Data Analyst,Data Analyst,,,"Office of the District Attorney, Bronx County","Bronx, NY+1 ubicación",Bronx,NY,,,,,,"['Office', 'Excel']"
job_759793c95e960236,Junior Data Analyst,Data Analyst,Junior,Hybrid,Kin + Carta,"Chicago, IL",Chicago,IL,,,,,,"['JavaScript', 'Seaborn', 'AWS', 'Bachelor', 'D3', 'Airflow', 'Azure', 'Spark', 'Tableau', 'Python', 'Matplotlib', 'Artificial Intelligence', 'Power BI', 'R', 'Master', 'SQL']"
job_e3625d9ad09ff25d,CLIN DATA ANALYST,Data Analyst,,Remote,University of Alabama at Birmingham,"Birmingham, AL+1 ubicación",Birmingham,AL,,,,,,['Bachelor']
job_bcc7bec5434c5b96,Data Visualization Analyst (339),Data Analyst,,Remote,Amplify Consulting Partners,Remote,,,"$85,000 - $120,000 por año",año,85000.0,120000.0,102500.0,"['Tableau', 'DAX', 'SSAS', 'Power BI', 'SQL']"
job_5f184357649b5a99,"Business Analyst, Technology",Business Analyst,,Hybrid,Raymond James Financial,"Saint Petersburg, FL 33716 (Carillon area)+1 ubicación",Saint Petersburg,FL,,,,,,"['Bachelor', 'Office', 'SQL', 'Agile']"
job_98dac2621abd1f3e,Healthcare Coordination of Benefits (COB) Data Mining Analyst,Data Analyst,,Remote,Performant Financial Corporation,Remote,,,,,,,,"['Excel', 'Bachelor', 'Access', 'Word']"
job_9f37a2297a5b369a,Data Analyst I - NCRI Clinical Research,Data Analyst,,,Massachusetts General Hospital(MGH),"Boston, MA 02114 (West End area)+4 ubicaciones",Boston,MA,,,,,,"['Office', 'Python', 'Matlab', 'R', 'Master']"
job_8a22b08cdf7b0c8a,Sr. Healthcare Economics Data Analyst,Data Analyst,Senior,Remote,MultiPlan Inc.,Remote,,,,,,,,"['Bachelor', 'Office', 'SQL', 'Oracle']"
job_b9e609e21219cd68,Programmer Analyst II - Center for Health Care Data,Data Analyst,,,UTHealth Houston,"Houston, TX",Houston,TX,,,,,,"['R', 'Bachelor', 'SQL']"
job_8f5fbf06fe77d0cf,Senior Data Analyst,Data Analyst,Senior,,Weill Cornell Medicine,"New York, NY 10022 (Midtown area)",New York,NY,"$106,800 - $136,800 por año",año,106800.0,136800.0,121800.0,"['Seaborn', 'Pandas', 'Tableau', 'Office', 'Python', 'Access', 'Master', 'Excel', 'SQL']"
job_72dfb99fe2e82a31,Junior Data Analyst - Office of Analytics and Planning,Data Analyst,Junior,,Punahou,"Honolulu, HI 96822 (Manoa area)",Honolulu,HI,,,,,,"['Office', 'Excel']"
job_25b66c058b778c63,"Sr Analyst, Finance & Analytics",Financial Analyst,Senior,,Molina Healthcare,"Long Beach, CA 90802",Long Beach,CA,"$54,922 - $107,099 por año",año,54922.0,107099.0,81010.5,"['Bachelor', 'Excel', 'Office', 'SQL']"
job_c60ec80311e9b3bf,Data Management Analyst (Remote),Data Analyst,,Remote,Medline Industries Inc,"Northfield, IL+1 ubicación",Northfield,IL,"$43,316 - $71,240 por año",año,43316.0,71240.0,57278.0,"['Word', 'SAP', 'Bachelor', 'Excel']"
job_e009a35578c5ebe9,Tableau Data Analyst,Data Analyst,,,Merieux NutriSciences,"Miami, FL 33126 (Flagami area)",Miami,FL,,,,,,"['Bachelor', 'Tableau', 'Office', 'Python', 'Oracle', 'R', 'SQL']"
job_9ef8fd9e9e98c170,Marketing Data Analyst II – Channel Optimization - Remote,Data Analyst,,Remote,Tailored Shared Services,"Dublin, CA 94568+2 ubicaciones",Dublin,CA,,,,,,"['GitHub', 'Bachelor', 'Tableau', 'Office', 'Power BI', 'SQL']"
job_8a76ddb7eba8b36b,Claims Reconsiderations Analyst,Data Analyst,,Hybrid,Amex,"Phoenix, AZ",Phoenix,AZ,"$55,000 - $105,000 por año",año,55000.0,105000.0,80000.0,"['Word', 'Bachelor', 'Office']"
job_24ccfb78dc335f1e,Digital Data Analyst (Google Analytics)- Remote,Data Analyst,,Remote,California Closets Corporate,"Richmond, CA 94804 (Marina Bay area)",Richmond,CA,,,,,,['Bachelor']
job_468ad2001ef525ee,Data Scientists Analysts,Data Scientist,,,Miracle Software Systems,Michigan,,MI,,,,,,"['Machine Learning', 'Spark', 'Tableau', 'Python', 'Qlik', 'Master', 'Hadoop', 'SQL']"
job_33e0c8f3aa36c6cd,Data Analyst,Data Analyst,,,MIDWEST INDEPENDENT BANK,"Jefferson City, MO 65101",Jefferson City,MO,,,,,,"['Excel', 'Office', 'Access']"
job_4675b92ac00296e1,"Sr Analyst, Healthcare Analytics",Data Analyst,Senior,,Molina Healthcare,"Long Beach, CA 90802+1 ubicación",Long Beach,CA,"$66,456 - $129,589 por año",año,66456.0,129589.0,98022.5,"['SSRS', 'Bachelor', 'Excel', 'SQL']"
job_30bf27ce3384d627,Data Analyst II - Local Remote,Data Analyst,,Remote,Atrius Health,"Newton, MA",Newton,MA,,,,,,"['Bachelor', 'Word', 'Office', 'Access', 'Excel']"
job_a513bbbdcd4b3c53,Data and Reporting Analyst II,Financial Analyst,,Remote,Prime Therapeutics,Remote,,,"$59,610 - $95,370 por año",año,59610.0,95370.0,77490.0,"['Qlik', 'Tableau', 'Bachelor', 'SQL']"
job_b77eb17a75c90937,Information Technology Analyst IV (Data Engineer),Data Engineer,,,County of Solano,"Solano County, CA",Solano County,CA,"$108,835 - $132,290 por año",año,108835.0,132290.0,120562.5,"['Bachelor', 'D3', 'Azure', 'Office', 'Python', 'Power BI', 'R']"
job_8272e82e62ebdd2f,"IT Data Analyst, Senior",Data Analyst,Senior,Remote,Blue Shield of California,"Oakland, CA 94607 (Downtown area)+3 ubicaciones",Oakland,CA,,,,,,"['Azure', 'Office', 'SQL', 'Oracle']"
job_4782a544aa03de51,Data Analyst,Data Analyst,,,Boys Town,"Mojave, CA",Mojave,CA,"$50,000 - $60,000 por año",año,50000.0,60000.0,55000.0,"['Bachelor', 'Tableau', 'Office', 'SSRS', 'Power BI', 'Excel', 'SQL']"
job_40b9bc9b7722d9a8,Research Analyst,Data Analyst,,,State of Connecticut - Department of Energy &...,"Hartford, CT+1 ubicación",Hartford,CT,"$71,147 - $92,072 por año",año,71147.0,92072.0,81609.5,"['Master', 'Bachelor', 'Office']"
job_0f28a65e3c13f589,Principal Data Security Analyst (multiple openings) - IHM,Data Analyst,Lead,,Discover Financial Services,"Riverwoods, IL 60015+1 ubicación",Riverwoods,IL,,,,,,"['Master', 'Bachelor']"
job_8882549a99f25185,Data Analyst (Civilianization),Data Analyst,,,NYC Careers,"New York, NY+4 ubicaciones",New York,NY,"$82,506 - $103,548 por año",año,82506.0,103548.0,93027.0,"['R', 'Word', 'Office', 'Python', 'Power BI', 'Power Query', 'Excel', 'SQL']"
job_9803be978a7b553b,DATA GOVERNANCE ANALYST (HYBRID/REMOTE),Data Analyst,,Remote,Kent Shared Services LLC,"Muscatine, IA 52761",Muscatine,IA,,,,,,"['Bachelor', 'Tableau', 'ERP', 'Power BI', 'Master', 'SQL']"
job_6d159167148755be,Associate - Data Analysis and Special Projects,Data Analyst,,Remote,Inclusively,"Jersey City, NJ 07302 (The Waterfront area)",Jersey City,NJ,"$58,500 - $77,500 por año",año,58500.0,77500.0,68000.0,"['Bachelor', 'Excel']"
job_c1153225bbafba2f,Healthcare Data Analyst II (Hybrid),Data Analyst,,Hybrid,Physician Health Partners,"Denver, CO 80202 (Central Business District area)",Denver,CO,"$58,510 - $91,366 por año",año,58510.0,91366.0,74938.0,"['Bachelor', 'PHP', 'SSRS', 'Power BI', 'SSIS', 'Excel', 'SQL']"
job_0335aadae0851ce4,Oliver Wyman - IT Business Analyst - Boston,Business Analyst,,,MMC Corporate,"Boston, MA 02110 (Downtown area)",Boston,MA,,,,,,[]
job_64ca634ace0c931e,Data Analyst,Data Analyst,,,Valley Presbyterian,"Van Nuys, CA 91405+1 ubicación",Van Nuys,CA,$34.89 - $40.13 por hora,hora,64197.6,73839.20000000001,69018.40000000001,"['Master', 'Office', 'English']"
job_8f9656e18ba41806,Business Analyst I,Business Analyst,,,Global Payments,"Columbus, GA 31901+2 ubicaciones",Columbus,GA,,,,,,"['PowerPoint', 'Bachelor', 'Word', 'Office', 'Excel']"
job_5b176598a871c3c4,Business Analyst - Healthcare,Business Analyst,,Remote,Agama Solutions,"Durant, OK+20 ubicaciones",Durant,OK,,,,,,"['Agile', 'SQL', 'Oracle']"
job_2898cd5c610df69f,Systems Analysts,Data Analyst,,,Quadbase Systems,"Santa Clara, CA 95050",Santa Clara,CA,,,,,,"['Java', 'Bachelor']"
job_b55c0e8a5253a3dd,Data and Reporting Analyst/Developer - College Effectiveness,Financial Analyst,,,Fox Valley Technical College,"Appleton, WI 54912",Appleton,WI,$37.95 por hora,hora,69828.0,69828.0,69828.0,"['Bachelor', 'Office', 'SSRS', 'ERP', 'Excel', 'SQL']"
job_edade6925faa82f4,"Sr. Data Analyst, Channel Management",Data Analyst,Senior,,Home Depot / THD,"Atlanta, GA 30301+2 ubicaciones",Atlanta,GA,,,,,,"['Java', 'C++', 'Tableau', 'Python', 'Oracle', 'Access', 'VBA', '.NET', 'R', 'Excel', 'SQL']"
job_5b023daf9559c9bb,Data Analyst,Data Analyst,,,Early Learning Coalition of Seminole,"Longwood, FL 32750",Longwood,FL,$21.38 por hora,hora,39339.2,39339.2,39339.2,"['Master', 'Tableau', 'Bachelor', 'Office']"
job_e6bb6a75276639e1,Analytics Solutions Associate - Chief Data Office,CFO,Lead,,"JPMorgan Chase Bank, N.A.","Jersey City, NJ",Jersey City,NJ,"$80,750 - $130,000 por año",año,80750.0,130000.0,105375.0,"['PowerPoint', 'Tableau', 'Office', 'SQL']"
job_ff18a39f3b6a221f,CCBX Loan Compliance Data Analyst,Data Analyst,,Remote,Coastal Community Bank,Remote,,,$28.59 - $40.02 por hora,hora,52605.6,73636.8,63121.2,"['Bachelor', 'Office']"
job_7f0cad41facba273,Data Analyst,Data Analyst,,Remote,Bigbear.ai,"Norfolk, VA",Norfolk,VA,,,,,,"['Bachelor', 'Python', 'Access', 'Artificial Intelligence', 'SQL', 'Databricks']"
job_5aa20e22c0e9aae4,"SENIOR DATA ANALYST, IT Audit and Data Analytics",Data Analyst,Senior,,Boston University,"Boston, MA 02215 (Kenmore area)",Boston,MA,"$80,000 por año",año,80000.0,80000.0,80000.0,"['Bachelor', 'Python', 'SAP', 'Power BI', 'SQL']"
job_c2661606be05d97d,BI Systems Administrator,Business Intelligence,,Remote,Medline Industries Inc,"Northfield, IL+1 ubicación",Northfield,IL,,,,,,"['Azure', 'Tableau', 'Power BI']"
job_07adc22efad41f51,Senior Data Analyst Quality and Safety,Data Analyst,Senior,,Lahey Hospital and Medical Center,"Burlington, MA 01805",Burlington,MA,,,,,,[]
job_152fd2429b3fec35,Scientific Data Analyst,Data Analyst,,,"Genospace, LLC","Boston, MA 02298",Boston,MA,$36.86 - $61.44 por hora,hora,67822.4,113049.59999999999,90436.0,"['Jupyter', 'Bachelor', 'Python', 'R', 'SQL']"
job_4481d3c75b5c075a,Technical Data Analyst,Data Analyst,,,Dart Container,"Mason, MI+1 ubicación",Mason,MI,,,,,,"['Power Apps', 'PowerPoint', 'Bachelor', 'Agile', 'Word', 'SAP', 'Power BI', 'Excel', 'SQL']"
job_15369aef10577f3f,Data Analytics & Reporting Senior Analyst I,Financial Analyst,Senior,,Fifth Third Bank,"Cincinnati, OH",Cincinnati,OH,,,,,,"['Bachelor', 'Tableau', 'Python', 'Power BI', 'R', 'Excel', 'SQL']"
job_f990e634d2e347d8,Data Analyst,Data Analyst,,,ABS Consulting,"Knoxville, TN 37932",Knoxville,TN,,,,,,"['Bachelor', 'Tableau', 'Python', 'VBA', 'Power BI', 'R', 'Excel', 'SQL']"
job_e38eadff774e4479,Applications Analyst I,Data Analyst,,,Michigan Association of School Boards,"Genesee, MI",Genesee,MI,,,,,,['Bachelor']
job_64c7e8263b3a8561,DATA GOVERNANCE ANALYST (HYBRID/REMOTE),Data Analyst,,Remote,Kent Corporation,"Muscatine, IA 52761",Muscatine,IA,,,,,,"['Bachelor', 'Tableau', 'ERP', 'Power BI', 'Master', 'SQL']"
job_cff460e43bea5721,Audit Data Analyst,Data Analyst,,,Swiss RE,"Armonk, NY 10504",Armonk,NY,"$96,000 - $144,000 por año",año,96000.0,144000.0,120000.0,"['Python', 'SQL']"
job_0f217c835b76538f,Business Intelligence Analyst II,Business Intelligence,,,Christus Health,"Irving, TX 75038 (Cottonwood area)",Irving,TX,,,,,,"['Bachelor', 'Cognos', 'Office', 'SAP', 'VBA', 'Excel']"
job_a6477485d229fd3b,Spanish Language Enabled Analyst - MID,Data Analyst,,,Jacobs,"Fort Meade, MD 20755",Fort Meade,MD,,,,,,"['Bachelor', 'Spanish']"
job_999a2edd1a0c07d0,IT Systems Data Analyst,Data Analyst,,Remote,Country Music Foundation Inc,"Nashville, TN 37203 (SoBro area)",Nashville,TN,,,,,,"['Bachelor', 'Word', 'Tableau', 'Office', 'Excel', 'SQL']"
job_f72fcfa0e4d18729,Analyst IV - Finance Data Governance Hybrid,Financial Analyst,,Hybrid,Retail Business Services,"Salisbury, NC 28147+1 ubicación",Salisbury,NC,,,,,,"['Bachelor', 'Tableau', 'Oracle', 'SAP', 'ERP', 'Power BI']"
job_c93b9be0c30da35b,Business Analyst,Business Analyst,,Remote,Exelon Corporation,Remote+4 ubicaciones,,,,,,,,"['PowerPoint', 'Bachelor', 'Word', 'SAP', 'Access', 'Excel']"
job_f5238d2af9088b42,Investment Data Mgmt Analyst,Data Analyst,,,American Equity,United States,,,,,,,,"['Master', 'Bachelor', 'Office', 'SQL']"
job_f66e1f280694fa81,Data Analyst I - Mount Sinai Hospital - Full Time - Days,Data Analyst,,Remote,Mount Sinai,"New York, NY 10011 (Chelsea area)+3 ubicaciones",New York,NY,"$58,661 - $74,250 por año",año,58661.0,74250.0,66455.5,"['Master', 'Bachelor', 'Office', 'SQL']"
job_7a50e5d9ce32d551,"Business Data Analyst - Tacoma, WA",Data Analyst,,,Miracorp Inc,"Tacoma, WA 98402 (New Tacoma area)+2 ubicaciones",Tacoma,WA,,,,,,"['Bachelor', 'Excel']"
job_b7eecef32a72061d,Data Lineage Analyst,Data Analyst,,,Ken Systems,"Herndon, VA 20170",Herndon,VA,,,,,,"['Bachelor', 'SQL', 'Agile']"
job_7c942d7f144e3950,Research Data Analyst Level 3 or 4,Data Analyst,,Remote,Penn State University,"University Park, PA+2 ubicaciones",University Park,PA,,,,,,"['Bachelor', 'Office']"
job_b3bf82ae689de999,PROGRAM EVALUATION ANALYST (DATA SURVEILLANCE),Data Analyst,,Remote,US Defense Human Resources Activity,"Wallops Island, VA",Wallops Island,VA,"$99,908 - $129,878 por año",año,99908.0,129878.0,114893.0,"['Bachelor', 'Access', 'Office']"
job_3f9f96c3979f66de,Research Data Analyst 2,Data Analyst,,,Oregon Health & Science University,"Portland, OR 97239 (Homestead area)+1 ubicación",Portland,OR,,,,,,"['Bachelor', 'Word', 'Office', 'Master', 'Excel']"
job_e67f32a3a2b097b5,HR Data & Insights Analyst,Data Analyst,,Hybrid,Mars,"Franklin, TN 37064+5 ubicaciones",Franklin,TN,,,,,,['Bachelor']
job_658b6a2b8255846a,Research Institutional Policy Analyst (Operation Research Analyst),Data Analyst,,Remote,NCIRE,"San Francisco, CA 94121 (Outer Richmond area)",San Francisco,CA,"$65,333 - $115,600 por año",año,65333.0,115600.0,90466.5,"['Excel', 'Master', 'Access']"
job_463d4a22bbbc0419,Project Analyst – Data Center Service Contracts,Data Analyst,,Remote,Kohler,"Kohler, WI 53044",Kohler,WI,,,,,,['Bachelor']
job_63e7c29eeafcc017,Management Analyst I,Data Analyst,,,State of Delaware,"Seaford, DE 19973+6 ubicaciones",Seaford,DE,,,,,,['Bachelor']
job_8248db6524f8a010,K12 Data Analytics Specialist,Data Analyst,,Remote,Five Star Technology Solutions Llc,Remote+1 ubicación,,,"$60,000 - $70,000 por año",año,60000.0,70000.0,65000.0,"['Looker', 'Google Sheets', 'SQL']"
